  0.121697	  0.117149	  0.099956	  0.102703	  0.099122	  0.017105	  0.305994	  0.021001	  0.501885	 -0.247019	  0.825194	  0.061889	 19.957180	976.566284	998.839416	 18.943119	 18.974621	 17.836620	 34.546650	 20.724569	 43.130119	 28.006840	  2.060000	  0.014644	
  0.121748	  0.117208	  0.099986	  0.102742	  0.099155	  0.017198	  0.310285	  0.021244	  0.501900	 -0.247020	  0.826233	  0.063428	 20.106319	976.516785	998.838928	 18.935120	 18.970909	 17.915010	 34.538448	 20.717180	 43.002800	 28.006599	  2.030000	  0.014644	
  0.121805	  0.117187	  0.100093	  0.102781	  0.099189	  0.017191	  0.329597	  0.021333	  0.501915	 -0.247020	  0.827273	  0.060779	 20.106319	976.467285	998.838318	 18.927120	 18.967199	 17.915010	 34.530251	 20.709801	 42.875488	 28.006350	  2.105000	  0.014644	
  0.121861	  0.117257	  0.100051	  0.102819	  0.099223	  0.017184	  0.288112	  0.021329	  0.501930	 -0.247021	  0.835346	  0.053942	 20.106319	976.417786	998.837830	 18.919121	 18.963490	 17.915010	 34.522041	 20.702419	 42.800671	 28.006100	  2.050000	  0.014644	
  0.121918	  0.117395	  0.100057	  0.102799	  0.099257	  0.017242	  0.282390	  0.021214	  0.501945	 -0.247021	  0.855731	  0.051825	 32.798420	976.368286	998.837219	 18.911119	 18.959780	 17.918150	 34.513840	 20.695030	 42.778339	 28.005859	  1.935000	  0.014644	
  0.121747	  0.117166	  0.100260	  0.102718	  0.099290	  0.017211	  0.351055	  0.020892	  0.501961	 -0.247022	  0.878448	  0.054429	 45.490528	976.318726	998.836670	 18.903120	 18.956070	 17.924419	 34.505630	 20.687651	 42.835220	 28.005610	  1.965000	  0.014644	
  0.121811	  0.117121	  0.100201	  0.102807	  0.099298	  0.017029	  0.302417	  0.020604	  0.501975	 -0.247022	  0.898218	  0.055697	 45.490528	976.269226	998.836121	 18.895121	 18.952351	 17.930691	 34.497429	 20.680260	 42.971291	 28.005360	  2.175000	  0.014644	
  0.122227	  0.117526	  0.099879	  0.102839	  0.099280	  0.017298	  0.250919	  0.020500	  0.501990	 -0.247023	  0.915427	  0.055630	 45.490528	976.219727	998.835571	 18.887119	 18.948641	 17.936960	 34.489231	 20.672880	 43.107361	 28.005119	  2.150000	  0.014644	
  0.122677	  0.118053	  0.099682	  0.102647	  0.099271	  0.017884	  0.266654	  0.020468	  0.502006	 -0.247023	  0.922909	  0.055563	 45.490528	976.170227	998.835083	 18.879120	 18.944929	 17.943230	 34.481030	 20.665489	 43.183750	 28.004869	  2.145000	  0.014644	
  0.122863	  0.118300	  0.099724	  0.102454	  0.099270	  0.018338	  0.255210	  0.020464	  0.502021	 -0.247024	  0.917544	  0.055495	 37.233059	976.120728	998.834473	 18.871111	 18.941219	 17.852301	 34.472820	 20.658110	 43.200459	 28.004620	  2.325000	  0.014645	
