  0.123189	  0.118707	  0.100969	  0.103664	  0.099560	  0.017755	  0.259502	  0.020667	  0.494154	 -0.245941	  0.730244	  0.074176	 22.241751	990.961121	995.305786	 25.400249	 24.523199	 24.537491	 21.237200	 21.655880	 46.051659	 28.214211	  2.280000	  0.012701	
  0.122972	  0.118502	  0.100975	  0.103846	  0.099560	  0.017500	  0.267370	  0.020668	  0.494166	 -0.245937	  0.737805	  0.069078	 22.241751	990.958984	995.307007	 25.401291	 24.527250	 24.537491	 21.236580	 21.648830	 46.067822	 28.214121	  2.287500	  0.012701	
  0.122582	  0.118359	  0.100671	  0.103793	  0.099665	  0.017679	  0.232319	  0.020663	  0.494179	 -0.245934	  0.747561	  0.054260	 24.615271	990.956787	995.308106	 25.402330	 24.531309	 24.537491	 21.235960	 21.641781	 46.083969	 28.214029	  2.070000	  0.012701	
  0.122533	  0.118332	  0.100791	  0.103635	  0.099673	  0.017506	  0.186540	  0.020648	  0.494192	 -0.245931	  0.761738	  0.068839	 25.406441	990.954712	995.309326	 25.403370	 24.535370	 24.420919	 21.235340	 21.634741	 46.100128	 28.213940	  2.317500	  0.012701	
  0.122859	  0.118582	  0.101077	  0.103888	  0.099637	  0.017496	  0.198703	  0.020642	  0.494204	 -0.245928	  0.785799	  0.074486	 25.406441	990.952576	995.310425	 25.404421	 24.539419	 24.382059	 21.234730	 21.627689	 46.116280	 28.213840	  2.187500	  0.012701	
  0.122899	  0.118542	  0.100952	  0.103928	  0.099600	  0.017592	  0.159361	  0.020639	  0.494217	 -0.245925	  0.819596	  0.073890	 25.406441	990.950500	995.311523	 25.405460	 24.543480	 24.382059	 21.234110	 21.620640	 46.132439	 28.213751	  2.170000	  0.012701	
  0.122817	  0.118807	  0.101056	  0.103851	  0.099564	  0.017814	  0.150061	  0.020629	  0.494230	 -0.245922	  0.852440	  0.073294	 25.406441	990.948425	995.312683	 25.406500	 24.547529	 24.382059	 21.233490	 21.613590	 46.148590	 28.213659	  2.392500	  0.012701	
  0.123221	  0.118939	  0.101282	  0.103878	  0.099528	  0.017750	  0.216585	  0.020620	  0.494242	 -0.245919	  0.880872	  0.072699	 40.579319	990.946228	995.313782	 25.407539	 24.551590	 24.382059	 21.232870	 21.606541	 46.164749	 28.213560	  2.482500	  0.012701	
  0.123301	  0.118978	  0.101089	  0.103939	  0.099492	  0.017914	  0.241263	  0.020619	  0.494255	 -0.245916	  0.902938	  0.072103	 45.636940	990.944092	995.314880	 25.408581	 24.555639	 24.310141	 21.232250	 21.599489	 46.180901	 28.213470	  2.265000	  0.012701	
  0.123221	  0.118996	  0.101005	  0.103856	  0.099456	  0.018020	  0.245554	  0.020601	  0.494267	 -0.245913	  0.917973	  0.071507	 45.636940	990.942017	995.316101	 25.409630	 24.559700	 24.286169	 21.231640	 21.592449	 46.197060	 28.213381	  1.995000	  0.012701	
  0.123578	  0.119226	  0.101166	  0.103947	  0.099419	  0.018069	  0.234826	  0.020610	  0.494280	 -0.245909	  0.931248	  0.091513	 45.636940	990.939819	995.317322	 25.410669	 24.563761	 24.286169	 21.231020	 21.585400	 46.213211	 28.213289	  2.050000	  0.012701	
  0.123555	  0.119099	  0.100809	  0.103838	  0.099383	  0.018234	  0.219090	  0.020612	  0.494293	 -0.245906	  0.940833	  0.076282	 45.636940	990.937683	995.318420	 25.411711	 24.567810	 24.286169	 21.230400	 21.578350	 46.229370	 28.213190	  2.255000	  0.012702	
  0.123356	  0.119102	  0.100677	  0.103637	  0.099374	  0.018437	  0.223739	  0.020597	  0.494305	 -0.245903	  0.945068	  0.077498	 47.730640	990.935608	995.319519	 25.412750	 24.571871	 24.286169	 21.229780	 21.571301	 46.245522	 28.213100	  2.310000	  0.012702	
  0.123579	  0.119194	  0.100685	  0.103437	  0.099374	  0.018535	  0.235183	  0.020583	  0.494318	 -0.245900	  0.942435	  0.088874	 48.428539	990.933472	995.320679	 25.413799	 24.575920	 24.356859	 21.229160	 21.564251	 46.261681	 28.213011	  2.025000	  0.012702	
  0.123614	  0.119287	  0.100693	  0.103422	  0.099374	  0.018599	  0.229461	  0.020586	  0.494331	 -0.245897	  0.927608	  0.070123	 48.428539	990.931274	995.321777	 25.414841	 24.579981	 24.380421	 21.228540	 21.557211	 46.277828	 28.212919	  1.907500	  0.012702	
  0.123539	  0.119153	  0.100266	  0.103240	  0.099374	  0.018887	  0.252349	  0.020580	  0.494343	 -0.245894	  0.921836	  0.066915	 48.428539	990.929199	995.322876	 25.415880	 24.584030	 24.380421	 21.227930	 21.550159	 46.293980	 28.212820	  2.132500	  0.012702	
  0.123465	  0.119151	  0.100212	  0.102982	  0.099374	  0.018949	  0.209434	  0.020569	  0.494356	 -0.245891	  0.929038	  0.072234	 34.831921	990.927124	995.324097	 25.416920	 24.588091	 24.380421	 21.227310	 21.543110	 46.310139	 28.212730	  2.030000	  0.012702	
  0.123804	  0.119481	  0.100564	  0.103173	  0.099341	  0.018910	  0.226600	  0.020566	  0.494369	 -0.245888	  0.939176	  0.077080	 30.299721	990.924927	995.325195	 25.417959	 24.592140	 24.239050	 21.226690	 21.532520	 46.326290	 28.212641	  1.992500	  0.012702	
  0.123812	  0.119350	  0.100546	  0.103195	  0.099296	  0.018872	  0.218732	  0.020559	  0.494381	 -0.245884	  0.949314	  0.059526	 30.299721	990.922913	995.326416	 25.419010	 24.596201	 24.191931	 21.226070	 21.520760	 46.342449	 28.212549	  2.090000	  0.012702	
